Bericht:;Strom;;;;;;;;;;;;;;;;;;;;
von;01.01.2020 00:00;;;;;;;;;;;;;;;;;;;;
bis;01.01.2021 00:00;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;P4_H8_EDA;P1_H8_EDA;Z1_Bad_H8_EDA;Z1_RLT_H8_EDA;Z1_TWW_H8_EDA;Z_EV_H8_EDA;Z_H8_EDA;Z_EA_H8_EDA;;
Jahr;Monat;KW;Wo-Tag;Tag;;Uhrzeit;Stunden;Minuten;Startzeit;Endezeit;;h;h;Wh;Wh;Wh;Wh;Wh;Wh;;
;;;;;;;;;43.831,00;44.197,00; Summe ;2.168,44;860,18;2.589,00;71.069,00;1.342.913,00;3.480.987,00;5.063.331,00; -     ; -     ; -     
2020;5;19;Sonntag;3;So 03.05.20;01:30;1;5;03.05.2020 01:30;03.05.2020 01:45;;0,06;0;0;1;5;65;76;;;
2020;5;19;Sonntag;3;So 03.05.20;01:45;1;5;03.05.2020 01:45;03.05.2020 02:00;;0,07;0;0;1;5;51;62;;;
2020;5;19;Sonntag;3;So 03.05.20;02:00;2;5;03.05.2020 02:00;03.05.2020 02:15;;0,06;0;0;1;6;60;71;;;
2020;5;19;Sonntag;3;So 03.05.20;02:15;2;5;03.05.2020 02:15;03.05.2020 02:30;;0,06;0;0;0;5;52;63;;;
2020;5;19;Sonntag;3;So 03.05.20;02:30;2;5;03.05.2020 02:30;03.05.2020 02:45;;0,06;0;0;1;5;48;59;;;
2020;5;19;Sonntag;3;So 03.05.20;02:45;2;5;03.05.2020 02:45;03.05.2020 03:00;;0,07;0;0;1;5;53;63;;;
2020;5;19;Sonntag;3;So 03.05.20;03:00;3;5;03.05.2020 03:00;03.05.2020 03:15;;0,06;0;0;1;5;57;68;;;
2020;5;19;Sonntag;3;So 03.05.20;03:15;3;5;03.05.2020 03:15;03.05.2020 03:30;;0,06;0;0;1;5;37;48;;;
2020;5;19;Sonntag;3;So 03.05.20;03:30;3;5;03.05.2020 03:30;03.05.2020 03:45;;0,06;0;0;0;5;54;65;;;
2020;5;19;Sonntag;3;So 03.05.20;03:45;3;5;03.05.2020 03:45;03.05.2020 04:00;;0,07;0;0;1;6;61;72;;;
2020;5;19;Sonntag;3;So 03.05.20;04:00;4;5;03.05.2020 04:00;03.05.2020 04:15;;0,06;0;0;1;5;40;51;;;
2020;5;19;Sonntag;3;So 03.05.20;04:15;4;5;03.05.2020 04:15;03.05.2020 04:30;;0,06;0;0;1;5;45;56;;;
2020;5;19;Sonntag;3;So 03.05.20;04:30;4;5;03.05.2020 04:30;03.05.2020 04:45;;0,06;0;0;1;5;59;69;;;
2020;5;19;Sonntag;3;So 03.05.20;04:45;4;5;03.05.2020 04:45;03.05.2020 05:00;;0,07;0;0;0;5;49;60;;;
2020;5;19;Sonntag;3;So 03.05.20;05:00;5;5;03.05.2020 05:00;03.05.2020 05:15;;0,06;0,03;0;1;7;40;52;;;
2020;5;19;Sonntag;3;So 03.05.20;05:15;5;5;03.05.2020 05:15;03.05.2020 05:30;;0,06;0,04;0;1;118;61;186;;;
2020;5;19;Sonntag;3;So 03.05.20;05:30;5;5;03.05.2020 05:30;03.05.2020 05:45;;0,06;0,02;0;1;132;47;186;;;
2020;5;19;Sonntag;3;So 03.05.20;05:45;5;5;03.05.2020 05:45;03.05.2020 06:00;;0,07;0,04;0;1;137;46;190;;;
2020;5;19;Sonntag;3;So 03.05.20;06:00;6;5;03.05.2020 06:00;03.05.2020 06:15;;0,06;0,03;0;0;14;60;79;;;
2020;5;19;Sonntag;3;So 03.05.20;06:15;6;5;03.05.2020 06:15;03.05.2020 06:30;;0,06;0,03;0;1;6;45;57;;;
2020;5;19;Sonntag;3;So 03.05.20;06:30;6;5;03.05.2020 06:30;03.05.2020 06:45;;0,06;0,03;0;1;7;50;61;;;
2020;5;19;Sonntag;3;So 03.05.20;06:45;6;5;03.05.2020 06:45;03.05.2020 07:00;;0,07;0,03;0;1;6;57;69;;;
2020;5;19;Sonntag;3;So 03.05.20;07:00;7;5;03.05.2020 07:00;03.05.2020 07:15;;0,06;0,03;0;1;6;51;63;;;
2020;5;19;Sonntag;3;So 03.05.20;07:15;7;5;03.05.2020 07:15;03.05.2020 07:30;;0,06;0,04;0;0;6;44;56;;;
2020;5;19;Sonntag;3;So 03.05.20;07:30;7;5;03.05.2020 07:30;03.05.2020 07:45;;0,06;0,02;0;1;7;56;68;;;
2020;5;19;Sonntag;3;So 03.05.20;07:45;7;5;03.05.2020 07:45;03.05.2020 08:00;;0,07;0,04;0;1;6;51;63;;;
2020;5;19;Sonntag;3;So 03.05.20;08:00;8;5;03.05.2020 08:00;03.05.2020 08:15;;0,06;0,03;0;1;6;44;56;;;
2020;5;19;Sonntag;3;So 03.05.20;08:15;8;5;03.05.2020 08:15;03.05.2020 08:30;;0,06;0,03;0;1;38;59;103;;;
2020;5;19;Sonntag;3;So 03.05.20;08:30;8;5;03.05.2020 08:30;03.05.2020 08:45;;0,06;0,03;0;0;131;53;191;;;
2020;5;19;Sonntag;3;So 03.05.20;08:45;8;5;03.05.2020 08:45;03.05.2020 09:00;;0,07;0,03;0;1;138;233;377;;;
2020;5;19;Sonntag;3;So 03.05.20;09:00;9;5;03.05.2020 09:00;03.05.2020 09:15;;0,06;0,03;0;1;142;56;205;;;
2020;5;19;Sonntag;3;So 03.05.20;09:15;9;5;03.05.2020 09:15;03.05.2020 09:30;;0,06;0,04;0;1;147;113;266;;;
2020;5;19;Sonntag;3;So 03.05.20;09:30;9;5;03.05.2020 09:30;03.05.2020 09:45;;0,06;0,02;0;1;151;46;204;;;
2020;5;19;Sonntag;3;So 03.05.20;09:45;9;5;03.05.2020 09:45;03.05.2020 10:00;;0,07;0,04;0;0;156;48;211;;;
2020;5;19;Sonntag;3;So 03.05.20;10:00;10;5;03.05.2020 10:00;03.05.2020 10:15;;0,06;0,03;0;1;160;69;236;;;
2020;5;19;Sonntag;3;So 03.05.20;10:15;10;5;03.05.2020 10:15;03.05.2020 10:30;;0,06;0,03;0;1;54;89;148;;;
2020;5;19;Sonntag;3;So 03.05.20;10:30;10;5;03.05.2020 10:30;03.05.2020 10:45;;0,06;0,03;0;1;6;127;139;;;
2020;5;19;Sonntag;3;So 03.05.20;10:45;10;5;03.05.2020 10:45;03.05.2020 11:00;;0,07;0,03;0;1;6;177;189;;;
2020;5;19;Sonntag;3;So 03.05.20;11:00;11;5;03.05.2020 11:00;03.05.2020 11:15;;0,06;0,03;0;0;7;76;87;;;
2020;5;19;Sonntag;3;So 03.05.20;11:15;11;5;03.05.2020 11:15;03.05.2020 11:30;;0,06;0,03;0;1;6;341;354;;;
2020;5;19;Sonntag;3;So 03.05.20;11:30;11;5;03.05.2020 11:30;03.05.2020 11:45;;0,06;0,03;0;1;6;777;788;;;
2020;5;19;Sonntag;3;So 03.05.20;11:45;11;5;03.05.2020 11:45;03.05.2020 12:00;;0,07;0,04;0;1;7;660;673;;;
2020;5;19;Sonntag;3;So 03.05.20;12:00;12;5;03.05.2020 12:00;03.05.2020 12:15;;0,06;0,03;0;2;6;580;593;;;
2020;5;19;Sonntag;3;So 03.05.20;12:15;12;5;03.05.2020 12:15;03.05.2020 12:30;;0,06;0,03;0;1;113;124;243;;;
2020;5;19;Sonntag;3;So 03.05.20;12:30;12;5;03.05.2020 12:30;03.05.2020 12:45;;0,06;0,03;0;1;151;75;233;;;
2020;5;19;Sonntag;3;So 03.05.20;12:45;12;5;03.05.2020 12:45;03.05.2020 13:00;;0,07;0,03;0;0;156;424;586;;;
2020;5;19;Sonntag;3;So 03.05.20;13:00;13;5;03.05.2020 13:00;03.05.2020 13:15;;0,06;0,03;0;1;160;207;375;;;
2020;5;19;Sonntag;3;So 03.05.20;13:15;13;5;03.05.2020 13:15;03.05.2020 13:30;;0,06;0,03;0;1;65;107;177;;;
2020;5;19;Sonntag;3;So 03.05.20;13:30;13;5;03.05.2020 13:30;03.05.2020 13:45;;0,06;0,03;0;1;6;72;84;;;
2020;5;19;Sonntag;3;So 03.05.20;13:45;13;5;03.05.2020 13:45;03.05.2020 14:00;;0,07;0,04;0;1;7;62;74;;;
2020;5;19;Sonntag;3;So 03.05.20;14:00;14;5;03.05.2020 14:00;03.05.2020 14:15;;0,06;0,03;0;0;7;55;66;;;
2020;5;19;Sonntag;3;So 03.05.20;14:15;14;5;03.05.2020 14:15;03.05.2020 14:30;;0,06;0,03;0;1;6;39;51;;;
2020;5;19;Sonntag;3;So 03.05.20;14:30;14;5;03.05.2020 14:30;03.05.2020 14:45;;0,06;0,03;0;1;7;60;72;;;
2020;5;19;Sonntag;3;So 03.05.20;14:45;14;5;03.05.2020 14:45;03.05.2020 15:00;;0,07;0,03;0;1;6;50;62;;;
2020;5;19;Sonntag;3;So 03.05.20;15:00;15;5;03.05.2020 15:00;03.05.2020 15:15;;0,06;0,03;0;1;6;46;58;;;
2020;5;19;Sonntag;3;So 03.05.20;15:15;15;5;03.05.2020 15:15;03.05.2020 15:30;;0,06;0,03;0;0;12;59;76;;;
2020;5;19;Sonntag;3;So 03.05.20;15:30;15;5;03.05.2020 15:30;03.05.2020 15:45;;0,06;0,03;0;1;151;69;226;;;
2020;5;19;Sonntag;3;So 03.05.20;15:45;15;5;03.05.2020 15:45;03.05.2020 16:00;;0,07;0,04;0;1;158;66;231;;;
2020;5;19;Sonntag;3;So 03.05.20;16:00;16;5;03.05.2020 16:00;03.05.2020 16:15;;0,06;0,03;0;1;151;53;210;;;
2020;5;19;Sonntag;3;So 03.05.20;16:15;16;5;03.05.2020 16:15;03.05.2020 16:30;;0,06;0,03;0;1;6;61;73;;;
2020;5;19;Sonntag;3;So 03.05.20;16:30;16;5;03.05.2020 16:30;03.05.2020 16:45;;0,06;0,03;0;0;7;46;56;;;
2020;5;19;Sonntag;3;So 03.05.20;16:45;16;5;03.05.2020 16:45;03.05.2020 17:00;;0,07;0,03;0;1;6;52;64;;;
2020;5;19;Sonntag;3;So 03.05.20;17:00;17;5;03.05.2020 17:00;03.05.2020 17:15;;0,06;0,03;0;1;6;74;86;;;
2020;5;19;Sonntag;3;So 03.05.20;17:15;17;5;03.05.2020 17:15;03.05.2020 17:30;;0,06;0,03;0;1;7;405;416;;;
2020;5;19;Sonntag;3;So 03.05.20;17:30;17;5;03.05.2020 17:30;03.05.2020 17:45;;0,06;0,03;0;1;6;483;494;;;
2020;5;19;Sonntag;3;So 03.05.20;17:45;17;5;03.05.2020 17:45;03.05.2020 18:00;;0,07;0,04;0;1;6;390;402;;;
2020;5;19;Sonntag;3;So 03.05.20;18:00;18;5;03.05.2020 18:00;03.05.2020 18:15;;0,06;0,03;0;0;7;442;454;;;
2020;5;19;Sonntag;3;So 03.05.20;18:15;18;5;03.05.2020 18:15;03.05.2020 18:30;;0,06;0,03;0;1;11;214;230;;;
2020;5;19;Sonntag;3;So 03.05.20;18:30;18;5;03.05.2020 18:30;03.05.2020 18:45;;0,06;0,03;0;1;150;72;227;;;
2020;5;19;Sonntag;3;So 03.05.20;18:45;18;5;03.05.2020 18:45;03.05.2020 19:00;;0,07;0,03;0;1;157;63;228;;;
2020;5;19;Sonntag;3;So 03.05.20;19:00;19;5;03.05.2020 19:00;03.05.2020 19:15;;0,06;0,03;0;0;155;49;210;;;
2020;5;19;Sonntag;3;So 03.05.20;19:15;19;5;03.05.2020 19:15;03.05.2020 19:30;;0,06;0,03;0;1;6;64;76;;;
2020;5;19;Sonntag;3;So 03.05.20;19:30;19;5;03.05.2020 19:30;03.05.2020 19:45;;0,06;0,03;0;1;7;139;150;;;
2020;5;19;Sonntag;3;So 03.05.20;19:45;19;5;03.05.2020 19:45;03.05.2020 20:00;;0,07;0,04;0;2;6;121;133;;;
2020;5;19;Sonntag;3;So 03.05.20;20:00;20;5;03.05.2020 20:00;03.05.2020 20:15;;0,06;0,03;0;0;6;79;90;;;
2020;5;19;Sonntag;3;So 03.05.20;20:15;20;5;03.05.2020 20:15;03.05.2020 20:30;;0,06;0,03;0;1;6;57;69;;;
2020;5;19;Sonntag;3;So 03.05.20;20:30;20;5;03.05.2020 20:30;03.05.2020 20:45;;0,06;0,03;0;1;7;68;79;;;
2020;5;19;Sonntag;3;So 03.05.20;20:45;20;5;03.05.2020 20:45;03.05.2020 21:00;;0,07;0,03;0;1;21;70;97;;;
2020;5;19;Sonntag;3;So 03.05.20;21:00;21;5;03.05.2020 21:00;03.05.2020 21:15;;0,06;0,03;0;2;114;70;190;;;
2020;5;19;Sonntag;3;So 03.05.20;21:15;21;5;03.05.2020 21:15;03.05.2020 21:30;;0,06;0,03;0;1;122;61;190;;;
2020;5;19;Sonntag;3;So 03.05.20;21:30;21;5;03.05.2020 21:30;03.05.2020 21:45;;0,06;0,03;0;1;127;71;204;;;
2020;5;19;Sonntag;3;So 03.05.20;21:45;21;5;03.05.2020 21:45;03.05.2020 22:00;;0,07;0,04;0;0;132;63;201;;;
2020;5;19;Sonntag;3;So 03.05.20;22:00;22;5;03.05.2020 22:00;03.05.2020 22:15;;0,06;0,03;0;1;136;56;198;;;
2020;5;19;Sonntag;3;So 03.05.20;22:15;22;5;03.05.2020 22:15;03.05.2020 22:30;;0,06;0,03;0;1;55;78;139;;;
2020;5;19;Sonntag;3;So 03.05.20;22:30;22;5;03.05.2020 22:30;03.05.2020 22:45;;0,06;0,03;0;1;7;62;74;;;
2020;5;19;Sonntag;3;So 03.05.20;22:45;22;5;03.05.2020 22:45;03.05.2020 23:00;;0,07;0,03;0;1;6;58;69;;;
2020;5;19;Sonntag;3;So 03.05.20;23:00;23;5;03.05.2020 23:00;03.05.2020 23:15;;0,06;0,03;0;0;6;75;87;;;
2020;5;19;Sonntag;3;So 03.05.20;23:15;23;5;03.05.2020 23:15;03.05.2020 23:30;;0,06;0,03;0;1;7;164;175;;;
2020;5;19;Sonntag;3;So 03.05.20;23:30;23;5;03.05.2020 23:30;03.05.2020 23:45;;0,06;0,03;0;1;6;72;84;;;
2020;5;19;Sonntag;3;So 03.05.20;23:45;23;5;03.05.2020 23:45;04.05.2020 00:00;;0,07;0,04;0;1;6;63;73;;;
2020;5;19;Montag;4;Mo 04.05.20;00:00;0;5;04.05.2020 00:00;04.05.2020 00:15;;0,06;0;0;1;5;77;89;;;
2020;5;19;Montag;4;Mo 04.05.20;00:15;0;5;04.05.2020 00:15;04.05.2020 00:30;;0,06;0;0;0;5;79;89;;;
2020;5;19;Montag;4;Mo 04.05.20;00:30;0;5;04.05.2020 00:30;04.05.2020 00:45;;0,06;0;0;1;6;93;103;;;
2020;5;19;Montag;4;Mo 04.05.20;00:45;0;5;04.05.2020 00:45;04.05.2020 01:00;;0,07;0;0;1;5;80;90;;;
2020;5;19;Montag;4;Mo 04.05.20;01:00;1;5;04.05.2020 01:00;04.05.2020 01:15;;0,06;0;0;1;5;70;81;;;
2020;5;19;Montag;4;Mo 04.05.20;01:15;1;5;04.05.2020 01:15;04.05.2020 01:30;;0,06;0;0;1;5;114;124;;;
2020;5;19;Montag;4;Mo 04.05.20;01:30;1;5;04.05.2020 01:30;04.05.2020 01:45;;0,06;0;0;0;5;56;67;;;
2020;5;19;Montag;4;Mo 04.05.20;01:45;1;5;04.05.2020 01:45;04.05.2020 02:00;;0,07;0;0;1;6;61;71;;;
2020;5;19;Montag;4;Mo 04.05.20;02:00;2;5;04.05.2020 02:00;04.05.2020 02:15;;0,06;0;0;1;5;71;82;;;
2020;5;19;Montag;4;Mo 04.05.20;02:15;2;5;04.05.2020 02:15;04.05.2020 02:30;;0,06;0;0;1;5;57;67;;;
2020;5;19;Montag;4;Mo 04.05.20;02:30;2;5;04.05.2020 02:30;04.05.2020 02:45;;0,06;0;0;1;5;49;59;;;
2020;5;19;Montag;4;Mo 04.05.20;02:45;2;5;04.05.2020 02:45;04.05.2020 03:00;;0,07;0;0;0;5;59;70;;;
2020;5;19;Montag;4;Mo 04.05.20;03:00;3;5;04.05.2020 03:00;04.05.2020 03:15;;0,06;0;0;1;6;50;61;;;
2020;5;19;Montag;4;Mo 04.05.20;03:15;3;5;04.05.2020 03:15;04.05.2020 03:30;;0,06;0;0;1;5;44;53;;;
2020;5;19;Montag;4;Mo 04.05.20;03:30;3;5;04.05.2020 03:30;04.05.2020 03:45;;0,06;0;0;1;5;66;77;;;
2020;5;19;Montag;4;Mo 04.05.20;03:45;3;5;04.05.2020 03:45;04.05.2020 04:00;;0,07;0;0;1;5;68;79;;;
2020;5;19;Montag;4;Mo 04.05.20;04:00;4;5;04.05.2020 04:00;04.05.2020 04:15;;0,06;0;0;0;6;87;97;;;
2020;5;19;Montag;4;Mo 04.05.20;04:15;4;5;04.05.2020 04:15;04.05.2020 04:30;;0,06;0;0;1;5;60;70;;;
2020;5;19;Montag;4;Mo 04.05.20;04:30;4;5;04.05.2020 04:30;04.05.2020 04:45;;0,06;0;0;1;5;59;69;;;
2020;5;19;Montag;4;Mo 04.05.20;04:45;4;5;04.05.2020 04:45;04.05.2020 05:00;;0,07;0;0;1;5;60;72;;;
2020;5;19;Montag;4;Mo 04.05.20;05:00;5;5;04.05.2020 05:00;04.05.2020 05:15;;0,06;0,03;0;1;50;63;118;;;
2020;5;19;Montag;4;Mo 04.05.20;05:15;5;5;04.05.2020 05:15;04.05.2020 05:30;;0,06;0,03;0;0;123;52;181;;;
2020;5;19;Montag;4;Mo 04.05.20;05:30;5;5;04.05.2020 05:30;04.05.2020 05:45;;0,06;0,03;0;1;130;46;182;;;
2020;5;19;Montag;4;Mo 04.05.20;05:45;5;5;04.05.2020 05:45;04.05.2020 06:00;;0,07;0,03;0;1;134;59;200;;;
2020;5;19;Montag;4;Mo 04.05.20;06:00;6;5;04.05.2020 06:00;04.05.2020 06:15;;0,06;0,03;0;1;69;51;125;;;
2020;5;19;Montag;4;Mo 04.05.20;06:15;6;5;04.05.2020 06:15;04.05.2020 06:30;;0,06;0,03;0;1;6;53;64;;;
2020;5;19;Montag;4;Mo 04.05.20;06:30;6;5;04.05.2020 06:30;04.05.2020 06:45;;0,06;0,03;0;0;6;65;77;;;
2020;5;19;Montag;4;Mo 04.05.20;06:45;6;5;04.05.2020 06:45;04.05.2020 07:00;;0,07;0,04;0;1;7;47;58;;;
2020;5;19;Montag;4;Mo 04.05.20;07:00;7;5;04.05.2020 07:00;04.05.2020 07:15;;0,06;0,03;0;1;6;50;62;;;
2020;5;19;Montag;4;Mo 04.05.20;07:15;7;5;04.05.2020 07:15;04.05.2020 07:30;;0,06;0,03;0;1;6;62;73;;;
2020;5;19;Montag;4;Mo 04.05.20;07:30;7;5;04.05.2020 07:30;04.05.2020 07:45;;0,06;0,03;0;1;26;46;77;;;
2020;5;19;Montag;4;Mo 04.05.20;07:45;7;5;04.05.2020 07:45;04.05.2020 08:00;;0,07;0,03;0;0;133;53;193;;;
2020;5;19;Montag;4;Mo 04.05.20;08:00;8;5;04.05.2020 08:00;04.05.2020 08:15;;0,06;0,03;0;1;140;61;207;;;
2020;5;19;Montag;4;Mo 04.05.20;08:15;8;5;04.05.2020 08:15;04.05.2020 08:30;;0,06;0,03;0;1;145;48;198;;;
2020;5;19;Montag;4;Mo 04.05.20;08:30;8;5;04.05.2020 08:30;04.05.2020 08:45;;0,06;0,03;0;1;149;49;205;;;
2020;5;19;Montag;4;Mo 04.05.20;08:45;8;5;04.05.2020 08:45;04.05.2020 09:00;;0,07;0,04;0;1;155;184;346;;;
2020;5;19;Montag;4;Mo 04.05.20;09:00;9;5;04.05.2020 09:00;04.05.2020 09:15;;0,06;0,03;0;0;158;104;267;;;
2020;5;19;Montag;4;Mo 04.05.20;09:15;9;5;04.05.2020 09:15;04.05.2020 09:30;;0,06;0,03;0;1;108;86;200;;;
2020;5;19;Montag;4;Mo 04.05.20;09:30;9;5;04.05.2020 09:30;04.05.2020 09:45;;0,06;0,03;0;1;6;73;85;;;
2020;5;19;Montag;4;Mo 04.05.20;09:45;9;5;04.05.2020 09:45;04.05.2020 10:00;;0,07;0,03;0;1;6;50;61;;;
2020;5;19;Montag;4;Mo 04.05.20;10:00;10;5;04.05.2020 10:00;04.05.2020 10:15;;0,06;0,03;0;1;6;42;53;;;
2020;5;19;Montag;4;Mo 04.05.20;10:15;10;5;04.05.2020 10:15;04.05.2020 10:30;;0,06;0,03;0;0;7;89;101;;;
2020;5;19;Montag;4;Mo 04.05.20;10:30;10;5;04.05.2020 10:30;04.05.2020 10:45;;0,06;0,03;0;1;6;240;252;;;
2020;5;19;Montag;4;Mo 04.05.20;10:45;10;5;04.05.2020 10:45;04.05.2020 11:00;;0,07;0,04;0;1;7;217;229;;;
2020;5;19;Montag;4;Mo 04.05.20;11:00;11;5;04.05.2020 11:00;04.05.2020 11:15;;0,06;0,03;0;1;6;94;104;;;
2020;5;19;Montag;4;Mo 04.05.20;11:15;11;5;04.05.2020 11:15;04.05.2020 11:30;;0,06;0,03;0;1;6;75;87;;;
2020;5;19;Montag;4;Mo 04.05.20;11:30;11;5;04.05.2020 11:30;04.05.2020 11:45;;0,06;0,03;0;0;41;57;104;;;
2020;5;19;Montag;4;Mo 04.05.20;11:45;11;5;04.05.2020 11:45;04.05.2020 12:00;;0,07;0,03;0;1;153;56;214;;;
2020;5;19;Montag;4;Mo 04.05.20;12:00;12;5;04.05.2020 12:00;04.05.2020 12:15;;0,06;0,03;0;1;159;65;231;;;
2020;5;19;Montag;4;Mo 04.05.20;12:15;12;5;04.05.2020 12:15;04.05.2020 12:30;;0,06;0,03;0;1;116;112;234;;;
2020;5;19;Montag;4;Mo 04.05.20;12:30;12;5;04.05.2020 12:30;04.05.2020 12:45;;0,06;0,03;0;1;6;114;125;;;
2020;5;19;Montag;4;Mo 04.05.20;12:45;12;5;04.05.2020 12:45;04.05.2020 13:00;;0,07;0,04;0;0;7;141;153;;;
2020;5;19;Montag;4;Mo 04.05.20;13:00;13;5;04.05.2020 13:00;04.05.2020 13:15;;0,06;0,03;0;1;6;56;67;;;
2020;5;19;Montag;4;Mo 04.05.20;13:15;13;5;04.05.2020 13:15;04.05.2020 13:30;;0,06;0,03;0;1;6;46;57;;;
2020;5;19;Montag;4;Mo 04.05.20;13:30;13;5;04.05.2020 13:30;04.05.2020 13:45;;0,06;0,03;0;1;7;52;64;;;
2020;5;19;Montag;4;Mo 04.05.20;13:45;13;5;04.05.2020 13:45;04.05.2020 14:00;;0,07;0,03;0;1;6;60;71;;;
2020;5;19;Montag;4;Mo 04.05.20;14:00;14;5;04.05.2020 14:00;04.05.2020 14:15;;0,06;0,03;0;1;6;46;57;;;
2020;5;19;Montag;4;Mo 04.05.20;14:15;14;5;04.05.2020 14:15;04.05.2020 14:30;;0,06;0,03;0;0;7;55;67;;;
2020;5;19;Montag;4;Mo 04.05.20;14:30;14;5;04.05.2020 14:30;04.05.2020 14:45;;0,06;0,03;0;1;6;113;124;;;
2020;5;19;Montag;4;Mo 04.05.20;14:45;14;5;04.05.2020 14:45;04.05.2020 15:00;;0,07;0,04;0;1;6;158;169;;;
2020;5;19;Montag;4;Mo 04.05.20;15:00;15;5;04.05.2020 15:00;04.05.2020 15:15;;0,06;0,03;0;1;7;103;115;;;
2020;5;19;Montag;4;Mo 04.05.20;15:15;15;5;04.05.2020 15:15;04.05.2020 15:30;;0,06;0,03;0;1;6;162;173;;;
2020;5;19;Montag;4;Mo 04.05.20;15:30;15;5;04.05.2020 15:30;04.05.2020 15:45;;0,06;0,03;0;0;6;156;168;;;
2020;5;19;Montag;4;Mo 04.05.20;15:45;15;5;04.05.2020 15:45;04.05.2020 16:00;;0,07;0,03;0;1;8;67;79;;;
2020;5;19;Montag;4;Mo 04.05.20;16:00;16;5;04.05.2020 16:00;04.05.2020 16:15;;0,06;0,03;0;1;142;71;219;;;
2020;5;19;Montag;4;Mo 04.05.20;16:15;16;5;04.05.2020 16:15;04.05.2020 16:30;;0,06;0,03;0;1;151;79;237;;;
2020;5;19;Montag;4;Mo 04.05.20;16:30;16;5;04.05.2020 16:30;04.05.2020 16:45;;0,06;0,03;0;1;156;81;243;;;
2020;5;19;Montag;4;Mo 04.05.20;16:45;16;5;04.05.2020 16:45;04.05.2020 17:00;;0,07;0,04;0;0;161;66;234;;;
2020;5;19;Montag;4;Mo 04.05.20;17:00;17;5;04.05.2020 17:00;04.05.2020 17:15;;0,06;0,03;0;1;33;85;123;;;
2020;5;19;Montag;4;Mo 04.05.20;17:15;17;5;04.05.2020 17:15;04.05.2020 17:30;;0,06;0,03;0;1;7;80;91;;;
2020;5;19;Montag;4;Mo 04.05.20;17:30;17;5;04.05.2020 17:30;04.05.2020 17:45;;0,06;0,03;0;1;6;70;82;;;
2020;5;19;Montag;4;Mo 04.05.20;17:45;17;5;04.05.2020 17:45;04.05.2020 18:00;;0,07;0,03;0;1;6;91;103;;;
2020;5;19;Montag;4;Mo 04.05.20;18:00;18;5;04.05.2020 18:00;04.05.2020 18:15;;0,06;0,03;0;0;7;286;297;;;
2020;5;19;Montag;4;Mo 04.05.20;18:15;18;5;04.05.2020 18:15;04.05.2020 18:30;;0,06;0,03;0;1;6;596;608;;;
2020;5;19;Montag;4;Mo 04.05.20;18:30;18;5;04.05.2020 18:30;04.05.2020 18:45;;0,06;0,03;0;1;6;744;756;;;
2020;5;19;Montag;4;Mo 04.05.20;18:45;18;5;04.05.2020 18:45;04.05.2020 19:00;;0,07;0,04;0;2;7;86;98;;;
2020;5;19;Montag;4;Mo 04.05.20;19:00;19;5;04.05.2020 19:00;04.05.2020 19:15;;0,06;0,03;0;2;6;83;95;;;
2020;5;19;Montag;4;Mo 04.05.20;19:15;19;5;04.05.2020 19:15;04.05.2020 19:30;;0,06;0,03;0;2;6;78;91;;;
2020;5;19;Montag;4;Mo 04.05.20;19:30;19;5;04.05.2020 19:30;04.05.2020 19:45;;0,06;0,03;0;1;6;151;164;;;
2020;5;19;Montag;4;Mo 04.05.20;19:45;19;5;04.05.2020 19:45;04.05.2020 20:00;;0,07;0,03;0;2;7;125;137;;;
2020;5;19;Montag;4;Mo 04.05.20;20:00;20;5;04.05.2020 20:00;04.05.2020 20:15;;0,06;0,03;0;2;6;134;147;;;
2020;5;19;Montag;4;Mo 04.05.20;20:15;20;5;04.05.2020 20:15;04.05.2020 20:30;;0,06;0,03;0;2;6;80;92;;;
2020;5;19;Montag;4;Mo 04.05.20;20:30;20;5;04.05.2020 20:30;04.05.2020 20:45;;0,06;0,03;0;2;6;100;113;;;
2020;5;19;Montag;4;Mo 04.05.20;20:45;20;5;04.05.2020 20:45;04.05.2020 21:00;;0,07;0,04;0;2;7;98;111;;;
2020;5;19;Montag;4;Mo 04.05.20;21:00;21;5;04.05.2020 21:00;04.05.2020 21:15;;0,06;0,03;0;2;6;93;105;;;
2020;5;19;Montag;4;Mo 04.05.20;21:15;21;5;04.05.2020 21:15;04.05.2020 21:30;;0,06;0,03;0;1;6;79;91;;;
2020;5;19;Montag;4;Mo 04.05.20;21:30;21;5;04.05.2020 21:30;04.05.2020 21:45;;0,06;0,03;0;2;7;102;115;;;
2020;5;19;Montag;4;Mo 04.05.20;21:45;21;5;04.05.2020 21:45;04.05.2020 22:00;;0,07;0,03;0;2;6;375;388;;;
2020;5;19;Montag;4;Mo 04.05.20;22:00;22;5;04.05.2020 22:00;04.05.2020 22:15;;0,06;0,03;0;2;6;264;276;;;
2020;5;19;Montag;4;Mo 04.05.20;22:15;22;5;04.05.2020 22:15;04.05.2020 22:30;;0,06;0,03;0;2;7;98;112;;;
2020;5;19;Montag;4;Mo 04.05.20;22:30;22;5;04.05.2020 22:30;04.05.2020 22:45;;0,06;0,03;0;2;45;103;154;;;
2020;5;19;Montag;4;Mo 04.05.20;22:45;22;5;04.05.2020 22:45;04.05.2020 23:00;;0,07;0,04;0;2;130;87;224;;;
