,avg_energy,avg_fourier,max_fourier,max_energy,avg_main_data,4,Label
11383,45,93,361,346,46,7,
11384,113,336,907,346,208,3,
11385,140,261,1121,467,139,6,
11386,155,404,1240,467,237,2,
11387,44,135,352,164,71,4,
11388,33,42,271,164,38,0,
11389,36,33,290,63,51,7,
11390,46,60,372,93,66,5,
11391,49,58,395,118,57,6,
11392,48,89,384,118,74,2,
11393,42,45,341,74,57,5,
11394,38,42,309,74,53,1,
11395,91,243,731,439,93,6,
11396,127,366,1020,439,198,2,
11397,43,56,349,122,54,1,
11398,35,45,282,89,47,7,
11399,51,58,410,188,59,0,
11400,40,61,322,81,57,5,
11401,36,39,294,81,44,1,
11402,36,43,292,147,43,7,
11403,97,344,778,400,171,4,
11404,58,99,465,400,60,0,
11405,44,37,353,80,57,6,
11406,42,62,336,80,61,2,
11407,39,42,317,87,53,7,
11408,77,126,618,500,88,7,
11409,163,420,1310,500,261,3,
11410,191,283,1533,503,250,6,
11411,40,40,325,138,50,0,
11412,89,341,714,390,154,4,
11413,108,168,866,390,110,0,
11414,152,195,1222,271,247,2,
11415,65,91,520,257,71,0,
11416,35,35,286,65,46,1,
11417,38,35,308,74,48,7,
11418,42,67,341,77,64,5,
11419,38,44,311,77,50,1,
11420,40,39,325,112,50,7,
11421,49,71,396,112,78,3,
11422,47,48,383,97,59,6,
11423,35,57,285,87,54,3,
11424,26,30,214,47,35,1,
11425,27,24,218,65,35,7,
11426,32,38,260,65,46,3,
11427,33,37,265,129,42,7,
11428,51,97,413,129,76,3,
11429,61,56,490,101,86,6,
11430,74,128,595,170,106,5,
11431,64,81,515,170,83,1,
11432,45,71,363,86,62,5,
11433,38,42,311,86,49,1,
11434,49,52,399,106,64,6,
11435,54,112,432,225,57,1,
11436,76,274,613,314,126,5,
11437,88,202,709,324,68,6,
11438,141,282,1134,400,201,7,
11439,124,338,993,400,184,3,
11440,56,76,451,113,86,5,
11441,58,58,465,132,64,6,
11442,58,97,466,132,89,2,
11443,39,31,316,62,54,0,
11444,45,63,360,93,65,5,
11445,46,53,369,108,53,6,
11446,39,81,314,108,57,2,
11447,190,478,1520,599,339,4,
11448,178,255,1429,599,199,0,
11449,128,156,1030,287,184,1,
11450,46,59,368,182,45,0,
11451,43,70,348,102,64,3,
11452,26,26,212,49,37,0,
11453,26,28,213,47,36,0,
11454,26,24,214,46,37,0,
11455,26,27,211,45,36,7,
11456,26,29,210,45,36,3,
11457,30,31,246,108,35,7,
11458,44,80,352,108,63,3,
11459,95,422,767,463,165,3,
11460,30,33,240,125,35,0,
11461,25,22,206,39,35,1,
11462,25,24,204,42,34,6,
11463,25,27,204,45,34,6,
11464,25,29,205,45,35,2,
11465,25,27,205,44,35,0,
11466,25,24,206,41,35,0,
11467,50,102,400,137,67,6,
11468,65,111,522,137,87,2,
11469,53,52,431,109,74,0,
11470,49,39,392,74,69,1,
11471,24,25,194,47,33,0,
11472,24,25,196,42,33,0,
11473,25,27,201,43,34,6,
11474,25,28,202,44,34,4,
11475,25,28,203,44,35,0,
11476,25,26,204,43,35,0,
11477,25,24,204,42,35,0,
11478,26,23,215,50,35,7,
11479,44,77,359,101,70,5,
11480,41,42,331,101,51,1,
11481,30,30,243,52,41,0,
11482,27,20,217,45,36,6,
11483,100,360,800,380,177,2,
11484,29,30,236,48,44,3,
11485,24,21,195,48,32,0,
11486,24,26,199,44,34,4,
11487,36,64,289,246,35,7,
11488,121,235,968,833,139,7,
11489,183,738,1466,833,322,3,
11490,49,59,396,169,65,0,
11491,29,27,238,52,39,1,
11492,88,336,711,379,148,5,
11493,74,190,599,379,73,1,
11494,38,45,311,69,53,4,
11495,27,28,216,49,38,7,
11496,34,45,279,71,50,5,
11497,46,66,374,94,67,5,
11498,40,39,323,94,51,1,
11499,34,41,279,73,41,6,
11500,47,51,379,111,68,7,
11501,40,81,322,111,59,3,
11502,26,29,214,45,36,5,
11503,26,26,214,45,36,1,
11504,26,29,211,45,36,7,
11505,26,25,208,45,35,3,
11506,35,69,285,93,51,5,
11507,49,101,392,131,73,2,
11508,34,34,279,73,41,6,
11509,46,56,375,81,67,7,
11510,45,52,367,96,60,7,
11511,47,55,380,96,71,3,
11512,38,35,311,75,54,0,
11513,28,30,231,55,38,0,
11514,27,23,221,45,37,1,
11515,27,29,223,49,37,4,
11516,28,34,226,49,40,0,
11517,28,24,228,57,36,7,
11518,46,59,370,99,65,4,
11519,92,389,743,436,162,3,
11520,65,90,523,288,66,7,
11521,143,217,1146,288,248,3,
11522,70,131,564,268,60,0,
11523,38,102,306,125,57,2,
11524,26,34,209,46,37,2,
11525,26,26,214,49,36,4,
11526,30,31,246,50,45,4,
11527,27,28,217,50,34,0,
11528,36,42,291,108,41,7,
11529,74,118,597,424,81,7,
11530,193,360,1549,424,333,3,
11531,66,109,530,389,85,7,
11532,177,450,1420,551,319,4,
11533,77,164,622,551,63,0,
11534,65,169,521,207,80,5,
11535,99,217,797,236,150,5,
11536,54,121,435,236,52,1,
11537,49,58,393,101,76,3,
11538,31,29,255,81,40,0,
11539,34,69,274,263,37,7,
11540,62,228,500,263,103,3,
11541,41,37,332,72,55,7,
11542,56,61,449,107,81,4,
11543,115,344,920,387,189,2,
11544,25,30,203,50,33,1,
11545,23,26,188,42,33,7,
11546,27,34,216,68,32,6,
11547,41,70,332,91,64,5,
11548,34,40,276,91,43,1,
11549,25,22,201,46,35,0,
11550,24,26,197,43,34,5,
11551,24,24,193,43,31,1,
11552,24,29,194,42,34,2,
11553,24,29,194,42,34,5,
11554,24,23,193,46,31,6,
11555,23,25,190,42,32,3,
11556,23,27,191,45,32,4,
11557,24,30,195,45,35,0,
11558,23,23,190,42,31,1,
11559,24,28,193,42,33,4,
11560,24,30,196,44,35,5,
11561,23,23,191,44,30,1,
11562,24,29,195,43,34,2,
11563,24,28,194,42,34,5,
11564,23,23,190,44,30,6,
11565,24,30,195,44,34,2,
11566,24,28,196,42,33,3,
11567,23,25,191,42,32,4,
11568,24,27,195,44,35,7,
11569,24,26,192,44,32,3,
11570,24,25,192,43,32,4,
11571,24,28,196,44,35,7,
11572,24,26,193,44,32,3,
11573,24,25,192,43,32,4,
11574,24,30,198,44,35,7,
11575,24,26,194,44,32,3,
11576,24,26,192,43,32,4,
11577,24,28,195,43,35,0,
11578,24,26,195,43,33,3,
11579,23,25,190,43,32,4,
11580,24,27,195,43,35,0,
11581,24,25,192,43,32,3,
11582,24,26,192,43,32,4,
11583,24,29,197,44,35,7,
11584,24,26,194,44,33,3,
11585,24,25,194,42,32,4,
11586,25,28,200,46,35,7,
11587,24,29,198,46,34,3,
11588,24,25,197,43,32,6,
11589,25,29,201,45,36,7,
11590,25,29,202,45,34,3,
11591,23,25,191,43,32,4,
11592,24,27,195,43,34,0,
11593,23,24,191,42,32,3,
11594,24,26,194,44,32,4,
11595,25,29,201,44,36,0,
11596,24,26,196,44,33,3,
11597,24,26,196,45,33,4,
11598,25,30,200,45,36,0,
11599,24,24,195,42,32,1,
11600,24,28,198,45,34,4,
11601,25,31,200,45,36,0,
11602,24,24,198,45,32,1,
11603,24,29,195,43,35,7,
11604,23,25,191,43,32,3,
11605,24,26,192,44,32,4,
11606,24,29,196,44,35,0,
11607,24,23,193,42,32,1,
11608,24,27,194,43,33,4,
11609,24,30,198,44,35,5,
11610,24,23,193,44,31,1,
11611,24,28,194,41,34,2,
11612,24,29,193,42,34,5,
11613,23,23,190,44,30,6,
11614,24,30,198,45,35,7,
11615,23,24,190,41,31,4,
11616,24,29,194,42,35,7,
11617,23,24,191,42,32,3,
11618,23,27,191,44,32,4,
11619,24,30,195,44,35,0,
11620,23,23,190,44,30,1,
11621,24,29,193,43,34,2,
11622,24,27,193,41,33,3,
11623,37,76,299,159,35,6,
11624,66,128,534,159,101,2,
11625,93,122,751,289,107,6,
11626,143,215,1147,289,234,2,
11627,76,219,611,264,125,3,
11628,82,127,662,194,114,5,
11629,88,163,705,212,99,6,
11630,66,177,528,212,110,2,
11631,36,32,291,83,46,0,
11632,26,28,213,48,36,0,
11633,24,24,196,45,33,3,
11634,39,53,316,193,43,7,
11635,131,172,1048,373,164,7,
11636,161,327,1292,373,259,3,
11637,51,93,408,266,68,0,
11638,31,29,255,72,40,7,
11639,26,21,209,67,32,0,
11640,29,33,237,96,40,7,
11641,38,69,306,96,51,3,
11642,81,171,653,227,116,5,
11643,132,233,1061,508,159,7,
11644,112,467,897,508,187,3,
11645,32,39,256,60,48,5,
11646,31,29,255,60,42,1,
11647,113,352,910,355,188,5,
11648,139,253,1115,355,173,1,
11649,69,96,553,306,77,0,
11650,35,31,282,55,50,2,
11651,35,30,282,72,46,0,
11652,35,42,285,147,43,7,
11653,75,120,606,342,94,7,
11654,101,274,812,342,168,3,
11655,34,45,277,158,41,0,
11656,32,64,257,89,47,3,
11657,37,51,299,72,57,4,
11658,32,37,262,72,42,0,
11659,24,28,197,45,33,1,
11660,25,22,204,44,33,7,
11661,44,89,355,123,66,4,
11662,46,46,368,123,60,0,
11663,72,134,579,371,82,7,
11664,128,283,1031,371,218,3,
11665,133,325,1065,375,184,4,
11666,93,152,750,375,109,0,
11667,40,45,327,92,53,6,
11668,50,82,407,114,77,4,
11669,34,35,275,114,44,0,
11670,27,25,216,46,35,1,
11671,26,29,209,46,34,6,
11672,31,35,255,117,38,7,
11673,49,80,397,117,76,3,
11674,44,38,357,70,62,3,
11675,28,27,226,58,38,0,
11676,108,252,867,652,82,7,
11677,297,603,2376,652,485,3,
11678,174,298,1396,572,198,1,
11679,130,181,1047,240,220,4,
11680,62,94,499,240,61,0,
11681,43,40,344,73,62,3,
11682,40,36,323,71,55,3,
11683,29,30,239,54,42,0,
11684,30,33,241,80,35,6,
11685,39,61,315,80,61,2,
11686,36,37,288,70,46,7,
11687,33,57,264,82,47,3,
11688,48,139,390,265,46,6,
11689,56,239,450,265,95,2,
11690,40,116,326,143,64,4,
11691,34,40,272,143,42,0,
11692,31,26,253,77,40,7,
11693,43,46,349,102,62,7,
11694,41,68,335,102,59,3,
11695,67,130,539,167,106,4,
11696,66,113,530,211,60,6,
11697,66,176,532,211,104,2,
11698,100,194,802,261,164,4,
11699,32,31,257,58,44,7,
11700,67,117,537,161,99,5,
11701,52,119,420,161,61,1,
11702,38,78,308,102,53,5,
11703,43,56,349,102,61,1,
11704,25,26,206,52,32,0,
11705,31,51,253,76,46,4,
11706,34,38,273,86,38,6,
11707,39,61,316,86,60,2,
11708,27,29,216,49,34,0,
11709,33,81,267,101,50,5,
11710,51,97,409,173,54,6,
11711,26,30,211,62,34,1,
11712,24,22,192,41,32,4,
11713,24,28,199,41,35,0,
11714,25,30,201,44,35,5,
11715,24,23,197,44,32,1,
11716,24,29,199,43,35,2,
11717,44,102,352,131,67,4,
11718,46,59,374,131,65,0,
11719,40,58,325,208,33,7,
11720,101,167,813,208,174,3,
11721,136,261,1094,349,197,4,
11722,161,469,1294,548,244,5,
11723,31,40,254,57,45,5,
11724,42,63,342,91,60,5,
11725,52,57,416,91,69,1,
11726,52,50,417,105,68,7,
11727,45,68,361,105,64,3,
11728,36,35,294,63,51,3,
11729,32,38,261,61,44,2,
11730,27,28,220,50,38,0,
11731,71,227,574,444,37,7,
11732,158,422,1269,444,296,3,
11733,47,67,376,270,48,0,
11734,44,57,355,86,63,2,
11735,92,292,741,329,117,5,
11736,108,169,870,329,127,1,
11737,139,175,1117,256,199,5,
11738,163,386,1307,483,259,4,
11739,69,125,554,483,61,0,
11740,55,58,444,95,78,0,
11741,43,60,345,91,60,2,
11742,29,26,238,49,38,0,
11743,27,35,219,47,40,2,
11744,26,25,213,53,34,7,
11745,61,215,495,247,104,5,
11746,62,126,496,247,67,1,
11747,57,75,461,182,85,7,
11748,89,149,718,182,145,3,
11749,116,515,933,555,183,5,
11750,69,313,552,555,41,1,
11751,25,26,206,45,34,1,
11752,26,29,212,45,38,4,
11753,28,27,230,88,38,7,
11754,31,62,254,88,46,3,
11755,26,21,215,54,34,7,
11756,45,72,361,105,66,5,
11757,53,55,424,105,72,1,
11758,42,47,337,94,55,0,
11759,119,301,953,557,127,1,
11760,66,70,534,124,85,6,
11761,115,190,926,247,163,5,
11762,133,147,1064,247,200,1,
11763,50,69,400,235,52,0,
11764,27,21,219,57,33,0,
11765,39,53,313,81,56,5,
11766,49,77,395,113,73,4,
11767,33,35,271,113,37,0,
11768,38,62,311,91,55,3,
11769,42,48,342,71,62,2,
11770,45,46,365,74,64,5,
11771,103,182,829,372,84,1,
11772,124,182,992,245,199,5,
11773,97,192,778,296,82,6,
11774,93,273,746,296,159,2,
11775,40,55,325,83,57,1,
11776,28,31,226,48,38,0,
11777,25,29,206,46,34,0,
11778,25,29,206,45,34,6,
11779,26,35,210,46,38,5,
11780,65,208,527,239,86,5,
11781,74,160,598,239,95,1,
11782,70,166,564,335,63,6,
11783,66,154,534,168,114,2,
11784,31,30,253,68,41,0,
11785,46,129,370,247,39,6,
11786,89,250,718,247,157,2,
11787,47,111,376,221,48,1,
11788,29,29,236,73,37,7,
11789,40,43,320,76,60,4,
11790,30,29,245,76,39,0,
11791,30,29,244,50,41,5,
11792,29,33,239,50,41,1,
11793,24,21,198,43,33,6,
11794,38,71,306,97,57,4,
11795,53,129,431,147,85,4,
11796,54,53,439,147,67,0,
11797,40,50,326,73,53,1,
11798,80,280,641,519,57,6,
11799,106,480,848,519,188,2,
11800,39,45,318,75,56,5,
11801,38,36,311,75,53,1,
11802,29,28,233,50,37,0,
11803,47,57,380,120,60,6,
11804,62,79,497,120,84,2,
11805,99,183,793,252,162,4,
11806,134,359,1072,411,206,5,
11807,55,63,443,150,65,0,
11808,55,105,441,142,78,7,
11809,129,192,1035,285,183,7,
11810,208,418,1671,566,337,4,
11811,90,147,725,566,87,0,
11812,41,44,329,95,52,0,
11813,35,42,283,66,46,6,
11814,44,45,356,73,63,7,
11815,44,43,354,73,62,3,
11816,33,42,271,65,42,1,
11817,44,99,354,126,70,5,
11818,51,66,410,126,64,1,
11819,34,67,273,135,36,1,
11820,30,32,241,72,38,6,
11821,39,48,315,72,57,2,
11822,40,37,320,64,56,0,
11823,31,38,254,64,42,0,
11824,34,69,273,139,35,6,
11825,42,115,337,139,65,2,
11826,34,32,279,65,47,7,
11827,70,206,564,383,49,6,
11828,110,390,880,383,195,2,
11829,51,89,411,115,80,5,
11830,54,59,435,115,72,1,
11831,44,97,354,127,64,5,
11832,69,88,555,128,90,4,
11833,74,123,599,156,105,5,
11834,117,203,938,288,151,5,
11835,137,219,1101,463,165,7,
11836,96,427,774,463,169,3,
11837,25,30,206,46,36,3,
11838,25,24,201,45,33,6,
11839,25,30,205,45,36,2,
11840,31,40,250,88,37,6,
11841,42,64,337,88,60,2,
11842,42,46,340,70,59,2,
11843,49,108,397,132,70,2,
11844,55,52,441,102,80,3,
11845,48,43,390,119,63,7,
11846,55,73,440,119,78,3,
11847,50,61,401,83,71,2,
11848,40,38,321,74,57,1,
11849,32,30,263,68,40,6,
11850,42,44,341,68,61,2,
11851,34,41,274,66,47,0,
11852,28,33,229,48,41,4,
11853,25,23,200,48,32,0,
11854,28,24,227,78,36,7,
11855,63,260,506,469,35,1,
11856,24,22,199,42,33,6,
11857,25,27,200,45,35,4,
11858,33,61,265,83,45,5,
11859,44,53,355,83,63,1,
11860,36,66,293,87,51,5,
11861,30,43,243,87,38,1,
11862,25,25,207,47,34,6,
11863,177,516,1420,546,264,4,
11864,216,336,1728,546,243,0,
11865,122,378,982,423,206,2,
11866,120,356,964,388,204,4,
11867,55,139,447,176,93,3,
11868,40,75,327,147,40,6,
11869,38,125,305,147,61,2,
11870,27,34,222,50,38,7,
11871,44,67,355,155,43,7,
11872,56,153,453,155,95,3,
11873,28,23,224,62,35,7,
11874,38,49,310,83,58,4,
11875,30,35,243,83,40,0,
11876,25,30,203,45,35,5,
11877,29,35,232,76,33,6,
11878,37,54,299,76,53,2,
11879,23,22,186,40,31,6,
11880,23,27,187,43,33,4,
11881,23,25,189,43,33,0,
11882,23,26,190,43,32,3,
11883,23,23,188,43,31,6,
11884,30,35,244,89,39,7,
11885,39,55,319,89,60,3,
11886,29,28,233,50,38,0,
11887,144,416,1152,454,217,4,
11888,138,225,1107,454,176,0,
11889,39,49,313,105,53,0,
11890,39,36,317,68,55,4,
11891,53,64,430,146,73,0,
11892,38,51,309,83,48,1,
11893,30,31,241,54,42,2,
11894,25,19,205,39,35,0,
11895,64,196,516,343,64,6,
11896,80,309,643,343,118,2,
11897,69,177,553,311,65,6,
11898,122,294,978,374,167,6,
11899,118,324,946,374,158,2,
11900,108,254,868,293,184,2,
11901,51,65,414,176,70,0,
11902,43,35,347,76,60,7,
11903,155,639,1247,690,280,5,
11904,99,372,798,690,62,1,
11905,30,35,243,68,36,6,
11906,34,48,278,68,48,2,
11907,34,50,279,65,51,2,
11908,35,30,287,54,49,0,
11909,29,29,232,51,38,1,
11910,26,23,209,42,35,0,
11911,40,112,324,136,61,5,
11912,54,91,436,136,70,1,
11913,45,57,364,121,59,1,
11914,36,31,293,74,46,7,
11915,24,28,199,44,35,4,
11916,25,25,200,45,34,7,
11917,28,36,231,137,34,7,
11918,48,111,390,137,75,3,
11919,36,49,292,95,46,0,
11920,32,50,259,71,47,2,
11921,28,28,229,46,39,7,
11922,26,29,214,46,37,3,
11923,25,26,205,45,35,3,
11924,35,56,286,114,47,7,
11925,51,71,408,114,72,3,
11926,45,45,366,73,63,5,
11927,69,102,559,313,81,0,
11928,52,103,416,134,74,2,
11929,77,137,617,231,89,7,
11930,128,200,1026,231,216,3,
11931,53,108,429,216,43,1,
11932,42,74,342,90,66,5,
11933,29,41,239,90,37,1,
11934,23,27,191,40,32,0,
11935,26,24,209,43,35,5,
11936,79,276,636,508,47,6,
11937,161,456,1291,508,295,2,
11938,120,314,961,320,192,5,
11939,58,162,465,196,91,2,
11940,34,45,279,77,46,7,
11941,35,56,285,84,45,6,
11942,38,70,304,84,54,2,
11943,43,38,345,90,57,7,
11944,50,46,404,90,72,3,
11945,53,51,430,94,76,4,
11946,51,60,415,94,74,0,
11947,64,106,515,233,62,6,
11948,131,199,1051,233,210,2,
11949,94,123,753,230,114,1,
11950,69,64,557,101,100,2,
11951,31,38,248,72,41,7,
11952,43,38,351,74,60,6,
11953,48,53,386,77,68,5,
11954,51,40,408,77,69,1,
11955,49,43,397,84,67,7,
11956,59,76,474,127,88,4,
11957,49,42,399,127,66,0,
11958,31,42,251,66,40,0,
11959,25,22,203,45,35,7,
11960,34,44,278,69,47,5,
11961,36,44,288,69,51,1,
11962,26,30,214,47,37,0,
11963,28,35,230,60,38,0,
11964,24,24,197,44,32,1,
11965,25,28,200,45,35,4,
11966,24,29,197,45,34,0,
11967,24,28,196,45,33,7,
11968,24,28,196,45,33,3,
11969,24,30,196,47,34,7,
11970,34,51,274,72,51,5,
11971,29,34,238,72,34,1,
11972,78,413,626,437,141,5,
11973,66,241,530,437,46,1,
11974,54,46,435,93,75,4,
11975,25,36,202,45,37,2,
11976,24,25,196,45,31,1,
11977,24,30,194,44,34,0,
11978,24,28,193,44,33,7,
11979,24,25,194,44,32,3,
11980,24,32,194,43,35,2,
11981,31,33,254,86,36,7,
11982,63,93,510,132,99,5,
11983,78,184,625,341,52,7,
11984,101,375,809,341,187,3,
11985,25,24,207,48,32,6,
11986,34,35,272,78,45,7,
11987,26,29,213,45,37,7,
11988,25,26,202,45,34,3,
11989,25,28,200,45,35,7,
11990,25,28,200,45,34,3,
11991,25,28,202,45,34,4,
11992,25,29,202,45,35,0,
11993,24,27,199,45,33,4,
11994,25,30,201,45,35,0,
11995,25,26,202,52,32,7,
11996,47,97,380,127,65,5,
11997,61,86,495,127,90,1,
11998,34,39,277,92,40,1,
11999,50,110,402,147,75,4,
12000,111,247,893,388,136,6,
12001,138,360,1110,388,215,2,
12002,93,382,748,422,146,4,
12003,38,111,311,422,33,0,
12004,24,26,195,45,34,0,
12005,23,26,191,43,32,3,
12006,23,23,189,44,31,6,
12007,24,29,192,44,34,2,
12008,24,28,193,42,34,5,
12009,26,24,209,64,32,7,
12010,46,45,369,88,65,6,
12011,24,25,195,45,33,4,
12012,24,26,198,45,35,0,
12013,24,27,195,43,33,3,
12014,23,21,191,42,31,6,
12015,24,28,195,42,34,2,
12016,24,26,196,43,34,7,
12017,26,27,212,65,33,7,
12018,40,41,323,69,61,4,
12019,39,34,318,69,52,0,
12020,38,34,306,60,53,6,
12021,29,41,235,60,37,2,
12022,25,28,206,44,36,2,
12023,25,26,203,44,34,7,
12024,24,25,197,44,34,3,
12025,40,120,326,455,32,7,
12026,186,515,1493,595,324,4,
12027,208,289,1665,595,277,0,
12028,161,166,1292,402,234,0,
12029,67,99,537,241,78,0,
12030,53,59,424,123,60,1,
12031,65,74,526,105,98,2,
12032,55,59,442,102,75,0,
12033,35,40,286,79,48,0,
12034,28,28,228,52,39,0,
12035,30,25,244,52,40,0,
12036,90,275,724,499,121,7,
12037,143,418,1145,499,215,3,
12038,48,51,386,197,59,0,
12039,29,27,239,63,40,0,
12040,24,20,198,39,34,4,
12041,25,25,200,45,34,4,
12042,25,26,200,45,35,0,
12043,24,25,198,43,34,7,
12044,24,28,196,43,33,3,
12045,24,22,197,42,33,1,
12046,25,24,207,46,35,6,
12047,25,24,206,42,36,0,
12048,25,29,205,45,36,5,
12049,25,24,201,45,33,1,
12050,24,20,197,41,33,6,
12051,24,27,197,43,33,4,
12052,24,26,197,43,34,0,
12053,24,25,196,43,34,7,
12054,24,26,194,43,33,3,
12055,23,20,191,40,32,1,
12056,24,24,196,44,33,6,
12057,30,34,242,93,38,7,
12058,41,58,333,93,64,3,
12059,25,26,203,45,35,7,
12060,25,28,202,45,34,3,
12061,24,21,199,42,33,1,
12062,25,24,200,44,33,6,
12063,25,28,201,44,35,2,
12064,25,24,205,52,35,7,
12065,57,112,461,189,78,7,
12066,100,113,805,189,132,3,
12067,79,141,634,171,114,2,
12068,67,118,543,252,66,6,
12069,124,220,997,252,218,2,
12070,62,67,499,246,72,0,
12071,208,539,1664,637,380,4,
12072,94,264,754,637,55,0,
12073,37,91,298,119,57,4,
12074,29,33,236,119,37,0,
12075,28,33,225,49,37,6,
12076,41,93,330,116,66,5,
12077,31,56,249,116,34,1,
12078,24,29,197,44,33,1,
12079,29,39,238,160,33,7,
12080,66,124,532,160,99,3,
12081,119,267,959,340,157,6,
12082,151,355,1211,563,154,6,
12083,34,58,274,113,42,1,
12084,24,24,199,50,31,1,
12085,23,19,191,36,32,1,
12086,24,22,197,36,34,3,
12087,26,25,213,91,33,7,
12088,34,63,278,91,53,3,
12089,26,22,215,48,35,0,
12090,24,23,199,40,33,0,
12091,24,26,198,42,34,7,
12092,32,46,261,99,37,6,
12093,49,76,399,137,71,7,
12094,52,94,422,137,78,3,
12095,35,54,286,78,45,6,
12096,33,56,269,78,46,2,
12097,25,25,200,41,34,0,
12098,26,22,208,48,35,7,
12099,27,27,217,48,38,3,
12100,29,39,238,84,33,6,
12101,48,99,391,117,79,5,
12102,36,58,291,117,44,1,
12103,29,34,236,54,40,5,
12104,31,35,253,55,43,5,
12105,31,32,251,55,42,1,
12106,45,84,361,116,61,5,
12107,77,186,620,374,65,6,
12108,167,417,1342,463,300,4,
12109,96,232,772,548,50,7,
12110,179,473,1435,548,339,3,
12111,49,103,397,226,42,0,
12112,25,25,207,56,35,7,
12113,55,181,447,214,87,5,
12114,58,108,471,214,69,1,
12115,38,60,310,86,52,1,
12116,128,475,1031,538,172,5,
12117,134,331,1073,538,168,1,
12118,39,44,313,115,51,7,
12119,216,679,1729,712,352,5,
12120,285,427,2286,712,318,1,
12121,269,358,2153,556,346,6,
12122,173,454,1386,556,261,2,
12123,66,133,530,170,89,4,
12124,36,46,294,170,42,0,
12125,33,57,265,84,49,4,
12126,128,427,1029,497,171,5,
12127,224,313,1796,497,340,1,
12128,88,156,705,380,79,0,
12129,124,269,994,420,159,7,
12130,184,351,1475,420,289,3,
12131,30,35,241,131,37,0,
12132,27,28,216,47,37,0,
12133,27,25,218,47,37,0,
12134,28,26,227,81,37,7,
12135,31,55,249,81,45,3,
12136,28,27,226,50,36,6,
12137,29,39,235,50,43,2,
12138,25,25,204,43,35,1,
12139,30,28,240,52,40,4,
12140,57,109,460,146,85,5,
12141,64,64,517,146,83,1,
12142,49,44,395,89,65,1,
12143,33,57,270,120,38,1,
12144,28,29,225,46,38,5,
12145,28,27,231,46,39,1,
12146,28,24,229,48,38,6,
12147,41,102,333,202,38,6,
12148,58,171,466,202,94,2,
12149,89,158,716,232,122,6,
12150,166,461,1329,523,234,5,
12151,161,378,1289,527,132,6,
12152,154,489,1236,527,255,2,
12153,168,319,1350,391,238,6,
12154,139,365,1118,391,213,2,
12155,65,153,524,240,82,0,
12156,28,27,225,45,39,2,
12157,34,41,278,66,50,5,
12158,32,33,260,66,43,1,
12159,30,29,243,65,38,6,
12160,31,43,251,65,44,2,
12161,27,28,222,47,37,7,
12162,29,26,233,47,41,3,
12163,29,30,238,102,38,7,
12164,47,75,376,112,59,6,
12165,59,86,474,112,87,2,
12166,50,69,406,95,73,2,
12167,44,64,355,90,64,3,
12168,40,49,324,80,61,0,
12169,46,86,374,179,49,6,
12170,50,150,406,179,80,2,
12171,26,28,210,45,36,5,
12172,32,56,260,114,35,6,
12173,40,95,320,114,62,2,
12174,29,29,239,64,38,1,
12175,35,30,281,75,45,7,
12176,46,52,373,111,64,7,
12177,48,73,386,111,69,3,
12178,43,43,347,71,60,6,
12179,175,365,1407,443,325,4,
12180,73,188,585,443,47,0,
12181,32,42,257,94,36,7,
12182,53,71,429,94,87,3,
12183,50,114,402,141,70,5,
12184,55,96,446,141,66,1,
12185,56,73,448,122,77,1,
12186,37,32,301,57,53,0,
12187,29,23,233,57,38,0,
12188,35,42,281,70,48,7,
12189,52,62,418,107,76,4,
12190,48,44,385,107,63,0,
12191,71,153,569,534,57,0,
12192,26,22,211,54,33,0,
12193,24,25,197,45,33,6,
12194,25,29,204,45,36,2,
12195,25,28,202,44,35,5,
12196,24,25,199,44,33,1,
12197,25,24,200,45,33,6,
12198,94,241,754,378,137,7,
12199,175,333,1404,378,282,3,
12200,139,236,1115,363,146,1,
12201,222,281,1782,507,288,6,
12202,172,432,1378,507,257,2,
12203,29,37,232,59,38,1,
12204,25,26,205,46,35,0,
12205,25,28,203,45,34,3,
12206,24,22,199,43,33,6,
12207,25,29,201,43,35,2,
12208,25,27,200,44,35,7,
12209,27,27,216,44,36,3,
12210,27,31,221,62,35,7,
12211,75,329,606,365,134,4,
12212,60,102,486,365,57,0,
12213,60,86,485,127,87,2,
12214,59,58,472,111,86,4,
12215,92,122,737,467,86,0,
12216,39,135,319,145,62,2,
12217,0,0,0,0,0,0,
12218,0,0,0,0,0,0,
12219,0,4,4,15,0,7,
12220,18,44,146,50,28,4,
12221,26,23,215,50,35,0,
12222,25,21,201,39,34,1,
12223,57,230,459,258,91,5,
12224,55,132,445,258,53,1,
12225,47,49,382,90,71,3,
12226,45,42,360,78,61,0,
12227,155,362,1240,421,238,3,
12228,30,33,245,102,37,0,
12229,29,22,237,64,37,7,
12230,44,57,355,95,64,4,
12231,37,60,298,95,52,0,
12232,28,30,225,49,38,5,
12233,27,29,219,49,36,1,
12234,26,25,213,45,36,1,
12235,27,20,218,47,35,6,
