,0,1,2,3,4,5,6,7,8
709,39,32,40,32,42,31,40,30,
710,42,31,40,30,41,29,41,29,
711,41,29,41,29,42,28,43,28,
712,42,28,43,28,43,28,43,27,
713,43,28,43,27,44,27,43,27,
714,44,27,43,27,44,27,44,27,
715,44,27,44,27,44,27,43,28,
716,44,27,43,28,43,27,45,30,
717,43,27,45,30,48,31,44,32,
718,48,31,44,32,43,32,44,32,
719,43,32,44,32,43,33,42,33,
720,33,44,27,44,27,43,28,43,
721,27,43,28,43,28,45,27,43,
722,28,45,27,43,27,43,28,43,
723,27,43,28,43,28,42,28,43,
724,28,42,28,43,28,42,29,42,
725,28,42,29,42,30,41,30,41,
726,30,41,30,41,33,84,298,545,
727,33,84,298,545,126,171,81,95,
728,126,171,81,95,56,62,560,656,
729,56,62,560,656,368,261,227,137,
730,368,261,227,137,107,83,70,85,
731,107,83,70,85,65,84,66,73,
732,37,47,59,494,162,69,57,76,
733,162,69,57,76,34,46,29,154,
734,34,46,29,154,234,80,77,71,
735,234,80,77,71,161,217,258,288,
736,161,217,258,288,244,264,144,92,
737,244,264,144,92,76,89,63,69,
738,76,89,63,69,136,47,37,36,
739,136,47,37,36,45,35,49,47,
740,45,35,49,47,47,35,49,41,
741,47,35,49,41,48,528,380,87,
742,48,528,380,87,84,104,123,122,
743,84,104,123,122,160,90,86,152,
744,670,88,172,31,91,459,508,77,
745,91,459,508,77,65,47,39,35,
746,65,47,39,35,51,114,83,44,
747,51,114,83,44,40,142,128,84,
748,40,142,128,84,66,56,54,82,
749,66,56,54,82,140,35,52,52,
750,140,35,52,52,52,29,42,44,
751,52,29,42,44,63,33,48,711,
752,63,33,48,711,386,225,46,46,
753,386,225,46,46,60,157,79,82,
754,60,157,79,82,72,84,76,93,
755,72,84,76,93,97,92,70,84,
756,37,743,39,45,31,52,52,40,
757,31,52,52,40,34,39,38,36,
758,34,39,38,36,37,35,60,42,
759,37,35,60,42,36,53,50,32,
760,36,53,50,32,44,47,52,43,
761,44,47,52,43,41,82,134,43,
762,41,82,134,43,83,115,117,55,
763,83,115,117,55,80,57,174,40,
764,80,57,174,40,101,330,94,181,
765,101,330,94,181,278,276,118,72,
766,278,276,118,72,298,439,67,76,
767,298,439,67,76,68,76,68,71,
768,51,44,31,40,32,49,52,94,
769,32,49,52,94,52,50,34,47,
770,52,50,34,47,30,42,40,50,
771,30,42,40,50,32,51,50,35,
772,32,51,50,35,38,31,40,31,
773,38,31,40,31,53,42,46,38,
774,53,42,46,38,125,37,35,44,
775,125,37,35,44,30,42,30,49,
776,30,42,30,49,34,47,59,133,
777,34,47,59,133,69,80,88,109,
778,69,80,88,109,98,95,68,72,
779,98,95,68,72,75,50,48,38,
780,60,73,134,195,210,238,203,251,
781,210,238,203,251,230,208,43,53,
782,230,208,43,53,41,48,31,45,
783,41,48,31,45,41,36,53,55,
784,41,36,53,55,34,68,32,44,
785,34,68,32,44,32,54,29,43,
786,32,54,29,43,36,36,36,40,
787,36,36,36,40,77,48,84,66,
788,77,48,84,66,88,89,57,57,
789,88,89,57,57,134,231,91,99,
790,134,231,91,99,116,133,206,257,
791,116,133,206,257,263,253,123,87,
792,38,41,47,163,49,57,282,48,
793,49,57,282,48,89,515,122,32,
794,89,515,122,32,46,34,62,37,
795,46,34,62,37,46,53,45,34,
796,46,53,45,34,38,38,34,46,
797,38,38,34,46,33,70,103,52,
798,33,70,103,52,61,37,45,36,
799,61,37,45,36,44,36,44,32,
800,44,36,44,32,39,50,63,556,
801,39,50,63,556,88,64,164,90,
802,88,64,164,90,55,58,42,47,
803,55,58,42,47,50,37,55,57,
804,45,391,238,33,46,37,37,50,
805,46,37,37,50,33,50,111,167,
806,33,50,111,167,173,193,92,251,
807,173,193,92,251,153,192,57,47,
808,153,192,57,47,32,50,30,70,
809,32,50,30,70,91,92,69,46,
810,91,92,69,46,79,63,52,57,
811,79,63,52,57,101,52,57,46,
812,101,52,57,46,38,43,50,554,
813,38,43,50,554,335,90,71,114,
814,335,90,71,114,81,72,86,65,
815,81,72,86,65,83,64,77,67,
816,40,35,38,37,43,31,41,32,
817,43,31,41,32,48,30,45,31,
818,48,30,45,31,42,368,141,83,
819,42,368,141,83,66,66,65,66,
820,66,66,65,66,70,62,70,84,
821,70,62,70,84,454,169,141,139,
822,454,169,141,139,154,267,287,317,
823,154,267,287,317,277,235,99,115,
824,277,235,99,115,34,77,83,69,
825,34,77,83,69,72,76,342,430,
826,72,76,342,430,129,122,110,116,
827,129,122,110,116,85,71,88,73,
828,31,45,34,32,43,29,44,37,
829,43,29,44,37,30,47,32,34,
830,30,47,32,34,46,29,39,41,
831,46,29,39,41,29,45,35,31,
832,29,45,35,31,49,28,39,50,
833,49,28,39,50,52,53,47,40,
834,52,53,47,40,62,37,38,53,
835,62,37,38,53,36,89,52,31,
836,36,89,52,31,36,41,35,48,
837,36,41,35,48,39,42,322,398,
838,39,42,322,398,44,45,77,88,
839,44,45,77,88,92,78,95,69,
840,40,42,29,47,29,38,45,29,
841,29,38,45,29,40,36,30,49,
842,40,36,30,49,32,32,49,29,
843,32,32,49,29,37,43,29,40,
844,37,43,29,40,39,29,46,34,
845,39,29,46,34,30,49,29,36,
846,30,49,29,36,43,29,40,40,
847,43,29,40,40,28,45,36,29,
848,28,45,36,29,49,31,36,48,
849,49,31,36,48,31,43,44,31,
850,31,43,44,31,45,40,31,49,
851,45,40,31,49,36,33,51,33,
852,29,40,43,29,42,38,29,45,
853,42,38,29,45,35,30,49,30,
854,35,30,49,30,35,45,29,39,
855,35,45,29,39,41,29,43,38,
856,41,29,43,38,28,47,34,32,
857,28,47,34,32,76,67,72,84,
858,76,67,72,84,38,46,35,95,
859,38,46,35,95,103,128,53,32,
860,103,128,53,32,50,32,45,392,
861,50,32,45,392,126,45,45,62,
862,126,45,45,62,46,42,60,43,
863,46,42,60,43,41,45,37,50,
864,36,35,48,31,34,40,29,44,
865,34,40,29,44,38,29,47,33,
866,38,29,47,33,33,47,29,39,
867,33,47,29,39,41,29,45,35,
868,41,29,45,35,30,49,29,37,
869,30,49,29,37,43,29,42,38,
870,43,29,42,38,29,47,33,33,
871,29,47,33,33,47,29,39,41,
872,47,29,39,41,30,44,37,32,
873,30,44,37,32,51,33,37,48,
874,51,33,37,48,32,42,42,32,
875,32,42,42,32,47,37,33,50,
876,29,50,31,35,45,29,40,39,
877,45,29,40,39,29,46,33,33,
878,29,46,33,33,47,29,39,41,
879,47,29,39,41,29,44,36,30,
880,29,44,36,30,49,30,44,146,
881,49,30,44,146,503,110,69,65,
882,503,110,69,65,64,80,80,78,
883,64,80,80,78,75,74,192,87,
884,75,74,192,87,58,44,61,46,
885,58,44,61,46,91,79,224,152,
886,91,79,224,152,447,235,72,91,
887,447,235,72,91,72,89,216,500,
888,49,34,39,56,36,38,65,33,
889,36,38,65,33,37,46,30,36,
890,37,46,30,36,48,29,40,48,
891,48,29,40,48,29,33,49,29,
892,29,33,49,29,32,49,31,31,
893,32,49,31,31,60,128,60,45,
894,60,128,60,45,29,37,40,29,
895,29,37,40,29,41,38,121,55,
896,41,38,121,55,70,81,56,58,
897,70,81,56,58,56,45,37,47,
898,56,45,37,47,32,88,74,86,
899,32,88,74,86,139,85,68,77,
900,50,74,56,36,49,52,48,29,
901,49,52,48,29,38,40,30,43,
902,38,40,30,43,35,32,164,173,
903,35,32,164,173,56,67,84,45,
904,56,67,84,45,139,191,197,202,
905,139,191,197,202,109,62,58,246,
906,109,62,58,246,95,122,84,75,
907,95,122,84,75,189,324,214,185,
908,189,324,214,185,56,63,108,491,
909,56,63,108,491,400,83,369,302,
910,400,83,369,302,96,145,581,102,
911,96,145,581,102,65,85,67,73,
912,68,51,76,53,33,46,46,33,
913,33,46,46,33,45,36,67,129,
914,45,36,67,129,52,49,47,51,
915,52,49,47,51,32,42,52,51,
916,32,42,52,51,33,36,45,32,
917,33,36,45,32,50,32,79,50,
918,50,32,79,50,31,36,41,33,
919,31,36,41,33,49,30,38,41,
920,49,30,38,41,38,278,73,52,
921,38,278,73,52,113,70,79,66,
922,113,70,79,66,74,71,75,73,
923,74,71,75,73,57,61,57,43,
924,80,99,78,52,33,37,56,64,
925,33,37,56,64,70,56,53,38,
926,70,56,53,38,33,44,28,42,
927,33,44,28,42,52,38,51,85,
928,52,38,51,85,80,101,375,446,
929,80,101,375,446,386,32,44,41,
930,386,32,44,41,28,45,35,46,
931,28,45,35,46,36,40,47,28,
932,36,40,47,28,38,75,353,279,
933,38,75,353,279,113,110,89,100,
934,113,110,89,100,100,106,100,83,
935,100,106,100,83,78,81,95,101,
936,51,65,54,66,33,50,40,36,
937,33,50,40,36,41,31,48,32,
938,41,31,48,32,109,103,29,53,
939,109,103,29,53,49,33,38,46,
940,49,33,38,46,66,87,51,50,
941,66,87,51,50,47,29,47,50,
942,47,29,47,50,36,46,36,31,
943,36,46,36,31,49,33,34,39,
944,49,33,34,39,29,273,449,186,
945,29,273,449,186,148,50,75,71,
946,148,50,75,71,56,63,73,121,
947,56,63,73,121,100,84,90,89,
948,69,138,73,289,192,176,61,41,
949,192,176,61,41,40,432,194,45,
950,40,432,194,45,37,29,48,38,
951,37,29,48,38,29,60,33,46,
952,29,60,33,46,42,39,49,44,
953,42,39,49,44,28,40,36,37,
954,28,40,36,37,43,27,37,47,
955,43,27,37,47,29,32,44,28,
956,29,32,44,28,46,35,31,102,
957,46,35,31,102,58,86,46,44,
958,58,86,46,44,39,51,47,78,
959,39,51,47,78,63,80,65,59,
960,67,39,47,245,64,69,73,46,
961,64,69,73,46,44,137,163,201,
962,44,137,163,201,111,240,597,421,
963,111,240,597,421,75,62,39,43,
964,75,62,39,43,136,218,247,204,
965,136,218,247,204,105,44,30,47,
966,105,44,30,47,46,45,89,56,
967,46,45,89,56,51,47,31,30,
968,51,47,31,30,48,41,69,582,
969,48,41,69,582,248,122,54,46,
970,248,122,54,46,45,59,41,39,
971,45,59,41,39,58,45,52,59,
972,451,563,113,64,52,64,69,169,
973,52,64,69,169,193,85,454,346,
974,193,85,454,346,263,367,453,304,
975,263,367,453,304,252,291,404,53,
976,252,291,404,53,54,60,41,58,
977,54,60,41,58,51,49,31,30,
978,51,49,31,30,46,28,30,49,
979,46,28,30,49,35,197,253,69,
980,35,197,253,69,133,51,48,31,
981,133,51,48,31,52,124,102,60,
982,52,124,102,60,39,47,43,34,
983,39,47,43,34,66,68,64,81,
984,52,467,316,404,53,37,75,582,
985,53,37,75,582,184,72,65,56,
986,184,72,65,56,74,108,184,205,
987,74,108,184,205,248,394,594,82,
988,248,394,594,82,60,56,49,40,
989,60,56,49,40,32,48,38,29,
990,32,48,38,29,44,86,46,48,
991,44,86,46,48,48,140,271,203,
992,48,140,271,203,117,221,158,274,
993,117,221,158,274,112,47,47,94,
994,112,47,47,94,105,356,80,119,
995,105,356,80,119,585,258,123,100,
996,32,36,52,43,31,202,59,33,
997,31,202,59,33,44,54,53,49,
998,44,54,53,49,30,32,50,43,
999,30,32,50,43,31,48,50,45,
1000,31,48,50,45,30,32,49,50,
1001,30,32,49,50,49,67,87,72,
1002,49,67,87,72,81,61,110,30,
1003,81,61,110,30,53,52,53,128,
1004,53,52,53,128,78,312,158,174,
1005,78,312,158,174,63,94,48,61,
1006,63,94,48,61,131,93,80,78,
1007,131,93,80,78,81,67,68,81,
1008,40,181,37,39,52,39,63,52,
1009,52,39,63,52,35,39,54,41,
1010,35,39,54,41,34,46,54,37,
1011,34,46,54,37,150,144,62,38,
1012,150,144,62,38,33,51,41,32,
1013,33,51,41,32,41,53,38,33,
1014,41,53,38,33,54,52,38,84,
1015,54,52,38,84,73,57,323,202,
1016,73,57,323,202,120,128,531,416,
1017,120,128,531,416,386,73,77,81,
1018,386,73,77,81,80,81,146,77,
1019,80,81,146,77,73,79,67,71,
1020,48,41,39,55,59,60,97,51,
1021,59,60,97,51,55,55,50,34,
1022,55,55,50,34,292,261,243,130,
1023,292,261,243,130,60,337,326,405,
1024,60,337,326,405,282,43,36,42,
1025,282,43,36,42,41,61,53,59,
1026,41,61,53,59,41,45,33,44,
1027,41,45,33,44,38,31,43,31,
1028,38,31,43,31,46,32,42,39,
1029,46,32,42,39,44,51,155,55,
1030,44,51,155,55,52,79,136,68,
1031,52,79,136,68,53,90,91,80,
1032,70,303,376,62,68,76,256,61,
1033,68,76,256,61,60,63,82,38,
1034,60,63,82,38,148,204,237,250,
1035,148,204,237,250,212,259,224,90,
1036,212,259,224,90,48,42,44,40,
1037,48,42,44,40,35,39,45,45,
1038,35,39,45,45,30,43,29,45,
1039,30,43,29,45,33,38,35,37,
1040,33,38,35,37,41,32,45,29,
1041,41,32,45,29,48,43,115,45,
1042,48,43,115,45,48,45,50,47,
1043,48,45,50,47,50,43,48,40,
1044,123,39,45,48,61,94,49,53,
1045,61,94,49,53,44,32,44,31,
1046,44,32,44,31,51,29,55,30,
1047,51,29,55,30,387,119,67,59,
1048,387,119,67,59,77,39,36,180,
1049,77,39,36,180,192,227,198,98,
1050,192,227,198,98,68,92,65,59,
1051,68,92,65,59,65,59,68,56,
1052,65,59,68,56,68,55,51,33,
1053,68,55,51,33,93,208,67,66,
1054,93,208,67,66,46,49,34,54,
1055,46,49,34,54,36,76,51,56,
1056,185,47,38,45,36,51,32,49,
1057,36,51,32,49,34,43,39,36,
1058,34,43,39,36,37,36,45,30,
1059,37,36,45,30,44,33,44,29,
1060,44,33,44,29,51,53,53,44,
1061,51,53,53,44,44,482,68,96,
1062,44,482,68,96,51,85,193,110,
1063,51,85,193,110,99,127,40,37,
1064,99,127,40,37,43,43,115,114,
1065,43,43,115,114,50,124,347,230,
1066,50,124,347,230,72,88,466,272,
1067,72,88,466,272,64,78,74,76,
1068,49,36,150,98,35,51,180,60,
1069,35,51,180,60,48,32,47,29,
1070,48,32,47,29,43,38,30,48,
1071,43,38,30,48,36,30,46,28,
1072,36,30,46,28,44,36,29,48,
1073,44,36,29,48,32,34,45,29,
1074,32,34,45,29,47,51,92,60,
1075,47,51,92,60,51,51,40,34,
1076,51,51,40,34,48,48,92,39,
1077,48,48,92,39,34,62,34,114,
1078,34,62,34,114,54,74,154,173,
1079,54,74,154,173,71,77,69,65,
1080,320,303,50,50,95,57,94,53,
1081,95,57,94,53,52,40,34,44,
1082,52,40,34,44,30,47,38,148,
1083,30,47,38,148,34,44,33,48,
1084,34,44,33,48,52,38,34,42,
1085,52,38,34,42,30,46,29,44,
1086,30,46,29,44,32,69,37,38,
1087,32,69,37,38,42,41,49,115,
1088,42,41,49,115,47,33,45,31,
1089,47,33,45,31,48,69,51,117,
1090,48,69,51,117,63,50,31,48,
1091,63,50,31,48,36,70,123,92,
1092,33,47,394,48,31,53,109,435,
1093,31,53,109,435,341,417,82,37,
1094,341,417,82,37,41,48,70,38,
1095,41,48,70,38,45,34,34,41,
1096,45,34,34,41,29,47,30,39,
1097,29,47,30,39,43,29,45,34,
1098,43,29,45,34,35,70,32,49,
1099,35,70,32,49,51,49,29,42,
1100,51,49,29,42,32,38,451,38,
1101,32,38,451,38,143,43,44,43,
1102,143,43,44,43,33,45,30,63,
1103,33,45,30,63,69,63,68,37,
1104,49,32,226,258,43,33,50,51,
1105,43,33,50,51,41,29,46,28,
1106,41,29,46,28,42,34,38,59,
1107,42,34,38,59,33,82,205,70,
1108,33,82,205,70,72,81,116,223,
1109,72,81,116,223,205,230,233,93,
1110,205,230,233,93,44,39,31,51,
1111,44,39,31,51,29,48,31,39,
1112,29,48,31,39,43,298,490,105,
1113,43,298,490,105,50,128,82,77,
1114,50,128,82,77,86,70,87,88,
1115,86,70,87,88,81,74,95,77,
1116,61,394,312,51,100,171,215,235,
1117,100,171,215,235,240,197,66,37,
1118,240,197,66,37,52,39,41,360,
1119,52,39,41,360,52,50,29,45,
1120,52,50,29,45,34,33,40,33,
1121,34,33,40,33,44,28,49,39,
1122,44,28,49,39,27,45,28,43,
1123,27,45,28,43,36,35,45,36,
1124,36,35,45,36,50,50,215,43,
1125,50,50,215,43,33,222,247,44,
1126,33,222,247,44,61,44,56,59,
1127,61,44,56,59,60,419,66,55,
1128,89,66,83,36,42,46,29,41,
1129,42,46,29,41,34,38,41,29,
1130,34,38,41,29,46,33,37,40,
1131,46,33,37,40,225,69,59,56,
1132,225,69,59,56,86,229,223,210,
1133,86,229,223,210,244,197,76,54,
1134,244,197,76,54,97,59,55,51,
1135,97,59,55,51,46,48,33,35,
1136,46,48,33,35,51,34,41,47,
1137,51,34,41,47,31,60,38,52,
1138,31,60,38,52,44,31,51,32,
1139,44,31,51,32,49,40,101,55,
1140,44,32,135,587,54,35,46,64,
1141,54,35,46,64,148,99,62,198,
1142,148,99,62,198,142,84,86,50,
1143,142,84,86,50,46,29,46,34,
1144,46,29,46,34,40,48,31,43,
1145,40,48,31,43,70,75,54,55,
1146,70,75,54,55,41,32,43,29,
1147,41,32,43,29,47,32,37,38,
1148,47,32,37,38,32,47,29,42,
1149,32,47,29,42,37,47,31,44,
1150,37,47,31,44,39,49,50,53,
1151,39,49,50,53,74,184,80,87,
1152,38,42,34,49,130,31,48,34,
1153,130,31,48,34,34,41,31,48,
1154,34,41,31,48,29,39,193,60,
1155,29,39,193,60,87,89,114,150,
1156,87,89,114,150,167,233,202,63,
1157,167,233,202,63,36,34,246,48,
1158,36,34,246,48,98,51,47,325,
1159,98,51,47,325,218,193,76,79,
1160,218,193,76,79,64,469,146,44,
1161,64,469,146,44,50,409,317,176,
1162,50,409,317,176,253,138,55,41,
1163,253,138,55,41,68,80,72,89,
1164,39,354,47,35,41,49,41,143,
1165,41,49,41,143,39,46,45,31,
1166,39,46,45,31,44,34,289,31,
1167,44,34,289,31,46,39,36,44,
1168,46,39,36,44,29,47,33,38,
1169,29,47,33,38,43,29,47,34,
1170,43,29,47,34,37,46,31,77,
1171,37,46,31,77,55,43,29,46,
1172,55,43,29,46,28,40,37,41,
1173,28,40,37,41,49,71,151,215,
1174,49,71,151,215,180,118,61,80,
1175,180,118,61,80,110,96,135,78,
1176,49,268,208,58,53,52,32,48,
1177,53,52,32,48,32,45,37,38,
1178,32,45,37,38,44,33,55,74,
1179,44,33,55,74,50,50,32,40,
1180,50,50,32,40,33,38,39,31,
1181,33,38,39,31,43,32,49,30,
1182,43,32,49,30,190,91,90,202,
1183,190,91,90,202,196,137,78,290,
1184,196,137,78,290,47,49,370,354,
1185,47,49,370,354,348,97,49,389,
1186,348,97,49,389,358,391,283,115,
1187,358,391,283,115,128,95,124,129,
1188,52,416,38,43,58,51,33,37,
1189,58,51,33,37,36,35,45,29,
1190,36,35,45,29,44,30,44,35,
1191,44,30,44,35,67,38,88,138,
1192,67,38,88,138,37,53,86,94,
1193,37,53,86,94,56,53,47,30,
1194,56,53,47,30,45,51,53,37,
1195,45,51,53,37,40,34,38,42,
1196,40,34,38,42,29,80,389,119,
1197,29,80,389,119,354,51,70,63,
1198,354,51,70,63,138,32,41,43,
1199,138,32,41,43,67,55,38,51,
1200,267,127,57,72,90,181,146,192,
1201,90,181,146,192,214,242,232,219,
1202,214,242,232,219,239,257,111,68,
1203,239,257,111,68,33,38,37,33,
1204,33,38,37,33,43,30,43,31,
1205,43,30,43,31,41,72,31,49,
1206,41,72,31,49,29,40,34,40,
1207,29,40,34,40,38,31,45,31,
1208,38,31,45,31,47,67,39,43,
1209,47,67,39,43,42,69,90,75,
1210,42,69,90,75,56,56,60,47,
1211,56,56,60,47,66,48,57,52,
1212,146,60,132,290,63,59,350,312,
1213,63,59,350,312,33,45,36,36,
1214,33,45,36,36,37,44,45,34,
1215,37,44,45,34,49,32,39,35,
1216,49,32,39,35,40,41,34,54,
1217,40,41,34,54,55,35,38,36,
1218,55,35,38,36,34,42,29,44,
1219,34,42,29,44,28,46,33,36,
1220,28,46,33,36,36,41,45,31,
1221,36,41,45,31,50,42,36,50,
1222,50,42,36,50,130,52,43,48,
1223,130,52,43,48,61,76,60,81,
1224,33,78,34,798,825,216,87,297,
1225,825,216,87,297,250,258,221,275,
1226,250,258,221,275,279,207,62,234,
1227,279,207,62,234,129,70,229,221,
1228,129,70,229,221,238,212,239,230,
1229,238,212,239,230,117,64,54,100,
1230,117,64,54,100,53,52,42,37,
1231,53,52,42,37,40,38,44,33,
1232,40,38,44,33,42,34,48,30,
1233,42,34,48,30,48,29,47,32,
1234,48,29,47,32,44,34,44,67,
1235,44,34,44,67,76,71,71,131,
1236,411,185,224,207,133,449,434,314,
1237,133,449,434,314,79,40,48,38,
1238,79,40,48,38,56,33,41,68,
1239,56,33,41,68,363,426,214,366,
1240,363,426,214,366,71,68,138,401,
1241,71,68,138,401,37,43,38,40,
1242,37,43,38,40,52,45,41,43,
1243,52,45,41,43,36,40,37,46,
1244,36,40,37,46,33,42,35,47,
1245,33,42,35,47,31,558,369,283,
1246,31,558,369,283,33,70,59,62,
1247,33,70,59,62,71,90,90,91,
1248,432,81,199,181,246,243,121,99,
1249,246,243,121,99,122,54,48,42,
1250,122,54,48,42,47,32,264,149,
1251,47,32,264,149,78,99,173,108,
1252,78,99,173,108,44,31,43,33,
1253,44,31,43,33,47,29,44,29,
1254,47,29,44,29,46,34,38,47,
1255,46,34,38,47,30,43,33,122,
1256,30,43,33,122,171,49,68,71,
1257,171,49,68,71,49,34,148,179,
1258,49,34,148,179,51,34,40,62,
1259,51,34,40,62,36,62,88,111,
1260,34,478,53,337,194,64,78,65,
1261,194,64,78,65,72,70,212,172,
1262,72,70,212,172,117,41,56,153,
1263,117,41,56,153,164,53,221,355,
1264,164,53,221,355,394,351,33,38,
1265,394,351,33,38,39,30,44,33,
1266,39,30,44,33,45,50,42,33,
1267,45,50,42,33,57,41,38,45,
1268,57,41,38,45,42,286,419,454,
1269,42,286,419,454,42,54,111,45,
1270,42,54,111,45,37,52,32,45,
1271,37,52,32,45,36,57,64,70,
1272,142,199,303,224,71,54,47,32,
1273,71,54,47,32,49,30,44,29,
1274,49,30,44,29,45,67,48,36,
1275,45,67,48,36,48,35,41,33,
1276,48,35,41,33,41,40,34,39,
1277,41,40,34,39,35,61,31,43,
1278,35,61,31,43,30,44,35,37,
1279,30,44,35,37,35,37,42,30,
1280,35,37,42,30,47,258,286,31,
1281,47,258,286,31,47,113,41,52,
1282,47,113,41,52,51,31,41,37,
1283,51,31,41,37,41,40,39,39,
1284,43,31,96,83,45,30,47,35,
1285,45,30,47,35,38,34,34,48,
1286,38,34,34,48,37,74,50,269,
1287,37,74,50,269,317,400,280,40,
1288,317,400,280,40,36,38,39,32,
1289,36,38,39,32,47,31,41,30,
1290,47,31,41,30,38,42,30,40,
1291,38,42,30,40,28,46,28,42,
1292,28,46,28,42,31,91,216,140,
1293,31,91,216,140,47,47,48,85,
1294,47,47,48,85,142,68,90,110,
1295,142,68,90,110,86,83,67,71,
1296,202,323,348,273,53,56,46,76,
1297,53,56,46,76,64,54,81,88,
1298,64,54,81,88,93,259,510,116,
1299,93,259,510,116,79,141,102,70,
1300,79,141,102,70,44,34,39,33,
1301,44,34,39,33,35,43,33,34,
1302,35,43,33,34,38,41,56,47,
1303,38,41,56,47,52,51,45,32,
1304,52,51,45,32,34,38,250,401,
1305,34,38,250,401,180,33,442,376,
1306,180,33,442,376,433,62,65,148,
1307,433,62,65,148,59,75,63,82,
1308,31,109,40,30,93,183,75,94,
1309,93,183,75,94,93,195,192,237,
1310,93,195,192,237,191,40,42,42,
1311,191,40,42,42,58,46,53,87,
1312,58,46,53,87,142,46,48,88,
1313,142,46,48,88,66,54,50,52,
1314,66,54,50,52,90,52,61,40,
1315,90,52,61,40,78,52,53,36,
1316,78,52,53,36,36,41,38,40,
1317,36,41,38,40,29,42,41,40,
1318,29,42,41,40,30,124,55,40,
1319,30,124,55,40,56,60,73,65,
1320,367,408,62,59,81,93,146,277,
1321,81,93,146,277,303,203,248,290,
1322,303,203,248,290,275,142,74,90,
1323,275,142,74,90,74,77,32,53,
1324,74,77,32,53,49,51,61,40,
1325,49,51,61,40,45,42,41,47,
1326,45,42,41,47,33,47,35,35,
1327,33,47,35,35,50,33,60,52,
1328,50,33,60,52,52,51,49,94,
1329,52,51,49,94,162,463,450,479,
1330,162,463,450,479,152,51,30,51,
1331,152,51,30,51,59,69,82,66,
1332,151,52,54,83,114,54,36,75,
1333,114,54,36,75,62,65,41,40,
1334,62,65,41,40,43,36,38,31,
1335,43,36,38,31,42,36,40,29,
1336,42,36,40,29,47,34,45,30,
1337,47,34,45,30,45,49,36,42,
1338,45,49,36,42,32,45,34,42,
1339,32,45,34,42,31,46,279,134,
1340,31,46,279,134,117,123,51,39,
1341,117,123,51,39,35,34,390,121,
1342,35,34,390,121,29,38,41,30,
1343,29,38,41,30,39,43,42,36,
1344,30,40,26,40,30,36,34,32,
1345,30,36,34,32,39,27,40,28,
1346,39,27,40,28,38,33,32,38,
1347,38,33,32,38,28,40,27,38,
1348,28,40,27,38,32,33,37,27,
1349,32,33,37,27,40,27,37,33,
1350,40,27,37,33,31,38,26,39,
1351,31,38,26,39,27,38,32,32,
1352,27,38,32,32,37,27,39,28,
1353,37,27,39,28,35,34,30,38,
1354,35,34,30,38,25,39,29,34,
1355,25,39,29,34,35,28,41,29,
1356,27,38,31,35,35,30,39,26,
1357,35,30,39,26,38,31,33,36,
1358,38,31,33,36,27,38,28,35,
1359,27,38,28,35,33,31,38,25,
1360,33,31,38,25,39,30,34,35,
1361,39,30,34,35,28,40,26,37,
1362,28,40,26,37,33,31,39,25,
1363,33,31,39,25,39,30,34,36,
1364,39,30,34,36,28,39,27,36,
1365,28,39,27,36,33,30,39,25,
1366,33,30,39,25,39,30,33,37,
1367,39,30,33,37,27,39,27,37,
1368,27,39,27,36,33,31,39,25,
1369,33,31,39,25,38,31,32,36,
1370,38,31,32,36,27,39,27,36,
1371,27,39,27,36,34,29,39,25,
1372,34,29,39,25,38,32,31,40,
1373,38,32,31,40,73,65,32,47,
1374,73,65,32,47,43,88,65,50,
1375,43,88,65,50,40,34,37,35,
1376,40,34,37,35,26,35,38,29,
1377,26,35,38,29,39,28,36,35,
1378,39,28,36,35,29,39,26,37,
1379,29,39,26,37,34,30,39,25,
1380,31,37,37,30,39,27,36,33,
1381,39,27,36,33,30,39,25,37,
1382,30,39,25,37,33,30,38,26,
1383,33,30,38,26,38,31,32,37,
1384,38,31,32,37,26,39,30,35,
1385,26,39,30,35,36,49,216,87,
1386,36,49,216,87,34,35,25,37,
1387,34,35,25,37,31,32,39,29,
1388,31,32,39,29,36,28,31,41,
1389,36,28,31,41,26,41,33,32,
1390,26,41,33,32,38,27,34,41,
1391,38,27,34,41,25,34,34,26,
1392,32,35,39,27,41,65,32,41,
1393,41,65,32,41,220,285,195,239,
1394,220,285,195,239,57,43,348,134,
1395,57,43,348,134,39,34,29,47,
1396,39,34,29,47,36,42,35,39,
1397,36,42,35,39,48,33,46,36,
1398,48,33,46,36,42,59,125,248,
1399,42,59,125,248,140,86,79,94,
1400,140,86,79,94,134,121,209,258,
1401,134,121,209,258,278,325,113,94,
1402,278,325,113,94,69,63,65,73,
1403,69,63,65,73,59,68,67,59,
1404,165,184,62,61,81,182,202,219,
1405,81,182,202,219,101,43,45,106,
1406,101,43,45,106,70,40,34,39,
1407,70,40,34,39,28,36,32,32,
1408,28,36,32,32,37,53,38,33,
1409,37,53,38,33,68,55,41,34,
1410,68,55,41,34,35,37,35,29,
1411,35,37,35,29,43,28,39,35,
1412,43,28,39,35,33,278,518,59,
1413,33,278,518,59,39,42,40,135,
1414,39,42,40,135,158,88,75,63,
1415,158,88,75,63,35,48,56,56,
1416,52,40,37,57,35,37,39,38,
1417,35,37,39,38,30,39,38,33,
1418,30,39,38,33,163,341,158,67,
1419,163,341,158,67,43,166,476,455,
1420,43,166,476,455,420,74,54,48,
1421,420,74,54,48,31,44,57,63,
